address,area_identity,category,place,pub_deletion,pub_identity,pub_latitude,pub_longitude,pub_name,rank,station_identity,colour
"85 Tanner's Hill, London SE8 4QD, UK",95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,Bar,ChIJR3oyT18CdkgRjntK0CMePvg,False,ba02de58-64f6-417e-a6f2-6cae49ac3827,51.47202061655631,-0.0286158174276351,Royal George,4.5,a4ae0ade-a04b-43df-90b7-ebb66b5322ea,#0275d8
"65 Cranbrook Rd, London SE8 4EJ, UK",95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,Bar,ChIJ5SyUZ2ACdkgRbXPCEZd9Rjk,False,9bb7e86c-ca97-4f53-a349-ebf4a118342f,51.47090434024588,-0.0220226123929023,The Brookmill,4.4,59194964-55a6-4f8c-8433-008171d5bb19,#0275d8
"69 Upper Brockley Rd, London SE4 1TF, UK",95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,Bar,ChIJic92JFoCdkgR1vWxmEfA_6M,False,f47dbe6b-1428-4bb8-a017-0a0062785ed9,51.468689458589,-0.032685063779354,The Wickham Arms,4.2,a4ae0ade-a04b-43df-90b7-ebb66b5322ea,#0275d8
"136 New Cross Rd, London SE14 5BA, UK",95a37f36-5b87-4eb8-b1d8-2aba80c64d7a,Bar,ChIJtfiXIs0DdkgRh5EMZbdXU5Y,False,9a0fe706-c6f5-4caf-8916-9455700a81f6,51.47571447145935,-0.0475015863776207,Lit Shisha Bar & Restaurant,4.4,3ee5cd25-46f2-4b25-9c05-2195a7b723b9,#0275d8
"129 Queen's Rd, London SE15 2ND, UK",3765283d-ade4-45d8-b3fa-2121fc7776ad,Bar,ChIJKzTAjAcDdkgRI9p62C5CNmg,False,aae5bfb3-9a38-4bbc-beab-32ec07e1fd9e,51.473708240814176,-0.0587239488959312,Beer Rebellion,4.5,07b40685-33b2-42fb-91f7-87f91c2235d2,#0275d8
"1 Clayton Rd, London SE15 5JA, UK",3765283d-ade4-45d8-b3fa-2121fc7776ad,Bar,ChIJGxf-DQoDdkgRGC7MySEtU_8,False,1342830d-e087-49e6-8266-71ea278355b2,51.47365498793993,-0.0653211772441864,Prince of Peckham,4.3,07b40685-33b2-42fb-91f7-87f91c2235d2,#0275d8
"56 Peckham High St, London SE15 5DP, UK",973e12de-e093-438f-8878-6337a0555ee8,Bar,ChIJLwF3U3UDdkgR8VvHLbiSG-E,False,e742eaeb-ca3a-4b61-bf87-186aec8dd672,51.473240031060726,-0.0705089047551155,TOLA,4.2,989c19af-5262-4129-b0c2-2beb9ac05c48,#0275d8
"157-159 Rye Ln, London SE15 4TL, UK",7ff20868-bf74-4699-ab85-c4c337b1a342,Bar,ChIJgzKMnqEDdkgR0Tdcve8NKXw,False,c73c73e4-aefa-48fd-aaa7-c2abdae3aaf5,51.46877509014671,-0.067557469010353,John The Unicorn,4.2,989c19af-5262-4129-b0c2-2beb9ac05c48,#0275d8
"187 Rye Ln, London SE15 4TW, UK",7ff20868-bf74-4699-ab85-c4c337b1a342,Bar,ChIJvQLNfqEDdkgR8XTZu4uJ9tU,False,abf8bc80-06ed-4fbd-95f5-69aaea242fe5,51.468025077555104,-0.0670230388641357,Four Quarters Peckham,4.4,989c19af-5262-4129-b0c2-2beb9ac05c48,#0275d8
"209 Blenheim Grove, London SE15 4RX, UK",973e12de-e093-438f-8878-6337a0555ee8,Other,ChIJExog26EDdkgRw4tQ4yw_WXc,False,1d87e7f7-723f-46eb-b9b2-cb5b25a489c0,51.4696201188027,-0.0694326683878898,Brick Brewery Taproom,4.7,989c19af-5262-4129-b0c2-2beb9ac05c48,#0275d8
"Blenheim Grove, London SE15 4QN, UK",973e12de-e093-438f-8878-6337a0555ee8,Bar,ChIJWY6QzaKv2EcRbkKMT8bsRsw,False,1605a183-1c79-44a6-905a-aab6d109bfbf,51.46924209259417,-0.070929005742073,Peckham Arches,4.8,989c19af-5262-4129-b0c2-2beb9ac05c48,#0275d8
"Arches 1, Bellenden Road Business Centre, Bellenden Rd, London SE15 4RF, UK",973e12de-e093-438f-8878-6337a0555ee8,Other,ChIJ9f8PzZ4DdkgR0oQa4ZLFSyg,False,8a9a733c-f36b-49e9-8da7-aeb884293d92,51.46886573410832,-0.0728330388665199,Gosnells Production & Warehouse,4.9,989c19af-5262-4129-b0c2-2beb9ac05c48,#0275d8
"123 Grove Ln, London SE5 8BG, UK",973e12de-e093-438f-8878-6337a0555ee8,Bar,ChIJ531-iYMDdkgRzdYPz5-ryJk,False,52af26bd-dc00-4812-8766-f2e791d62a50,51.468050976273965,-0.0862293317914009,George Canning,4.2,a6567490-c28e-4c7a-b4b1-6db0653a972a,#0275d8
"17 Sidney Rd, London SW9 0TP, UK",b6fba238-e15d-4046-add2-5cbd96c5213d,Bar,ChIJiY-tN3AFdkgR17_5Blgj8HM,False,e11b2048-5a29-48e1-a059-a87797a18ebc,51.469928385370274,-0.117272213101387,The Grosvenor Arms,4.7,a51a1c60-1fa3-4f11-abe6-142ab250dd1a,#0275d8
"647 Portslade Rd, Nine Elms, London SW8 3DH, UK",8aed4e72-6690-4915-88c7-a7047131bf7e,Bar,ChIJB4cKH0UFdkgRyLhu_uM_JcE,False,b7f16ea4-7f50-4d2c-bc48-46cddf0984c0,51.470711364734,-0.1392720267176628,Distortion Brewing Company,5.0,4339dd98-9059-4bd2-9a34-9daa29efb9d8,#0275d8
"Battersea, 166 Queenstown Rd, London SW8 3QH, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJJ5NZYAcFdkgRUjXqc2l4VOI,False,03720287-a239-42f8-9919-ba66747271b4,51.47288563359625,-0.1481471210718155,The Victoria,4.5,02b00f73-e182-451f-88eb-ccf5c41ff1c2,#0275d8
"86 Stewart's Rd, Nine Elms, London SW8 4UG, UK",8aed4e72-6690-4915-88c7-a7047131bf7e,Other,ChIJ93wa6_8EdkgRhPGlwr09Qn8,False,85c71873-b209-4b30-a592-5054413b6d84,51.47463190724887,-0.1403234526515007,Mondo Brewing Company,4.8,4339dd98-9059-4bd2-9a34-9daa29efb9d8,#0275d8
"Arch 41, London Stone Business Estate, Broughton St, London SW8 3QR, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Other,ChIJSV3JJkQFdkgRxlb5Wi4rb2g,False,d99dfb84-5486-422d-9698-cec02a5bb71a,51.47247860565123,-0.1502037048339843,Blackbook Winery,4.6,02b00f73-e182-451f-88eb-ccf5c41ff1c2,#0275d8
"231 Battersea Park Rd, London SW11 4LG, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJswZMtAcFdkgRD8YIJsrmXqY,False,8963e59d-8ccb-4992-9834-7904450120e6,51.47532083370335,-0.1508072018623352,The Magic Garden,4.1,02b00f73-e182-451f-88eb-ccf5c41ff1c2,#0275d8
"503 Battersea Park Rd, London SW11 3BW, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJQ0a_6J8FdkgRHC5tuXadPso,False,5b901c7f-6de6-4051-897b-d2366f5d92a6,51.47204943679908,-0.1654359698295593,The Latchmere,4.2,7fa845a7-a3fd-4eff-921d-0a8415dc32c5,#0275d8
"baltimore house, Juniper Dr, London SW18 1TS, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJBXKAoocFdkgRQxgnX1wM-B0,False,5587d72c-15c0-4308-8f8b-9afe523627fb,51.46398511515085,-0.1851337775588035,The Waterfront,4.2,116cc0d1-ac61-48d7-947d-c820af0aaa97,#0275d8
"21 Alma Rd, London SW18 1AA, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJY86uvIkFdkgR7PYSquZ3sIY,False,ecefbb5e-f81c-4380-9c13-97f27c06954e,51.45864355285553,-0.1857272163033485,The East Hill,4.4,116cc0d1-ac61-48d7-947d-c820af0aaa97,#0275d8
"64 Putney Bridge Rd, London SW18 1HR, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJP4AxmWUPdkgRgi1ZtjdR854,False,649863b1-2207-4d30-b4ac-c4b6ed484d62,51.45931433750318,-0.1982353627681732,Hop Pole,4.6,116cc0d1-ac61-48d7-947d-c820af0aaa97,#0275d8
"41 Jews Row, London SW18 1TB, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJkxWeZ30PdkgRZiJi42dFC8o,False,d3b6ad54-f464-4c7c-ad22-703c699ae5ec,51.46354396017426,-0.188010111451149,The Ship,4.3,116cc0d1-ac61-48d7-947d-c820af0aaa97,#0275d8
"Wandsworth Bridge, Wandsworth Bridge, London SW6 2TY, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJcw5az-gPdkgRufUKMFwRAe8,False,d146e8d7-4e0f-4814-ac83-2b1b419e9ff6,51.46626351244917,-0.188867412507534,Neverland London,4.1,116cc0d1-ac61-48d7-947d-c820af0aaa97,#0275d8
"135-137 Stephendale Rd, London SW6 2PR, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJF_P1HIAFdkgRmTxCW8v_Uj0,False,735704b6-f5af-4d0c-a9d3-b670fe3c7f1a,51.47109835917465,-0.1872272416949272,The Sands End,4.2,e5b30b51-337b-4fac-9ebd-0257a4ae7cb7,#0275d8
"60 Battersea High St, London SW11 3HX, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJTRa3z3cFdkgRn1v_gGmF65E,False,5d96f568-3e37-48b6-8260-670cb82e6eb2,51.47359588761844,-0.1736629754304886,The Woodman,4.3,e5b30b51-337b-4fac-9ebd-0257a4ae7cb7,#0275d8
"96 Westbridge Rd, London SW11 3PH, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJzTcyxG4FdkgR84rC1xuLXiA,False,2c42f683-4123-446b-8d5e-53abbe613dcf,51.47583600773539,-0.1730229333043098,aspen & meursault,4.9,e5b30b51-337b-4fac-9ebd-0257a4ae7cb7,#0275d8
"Imperial Wharf, The Blvd, London SW6 2SU, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJTZx_B4IFdkgRJfb0zozDVfM,False,5950c892-4752-45e5-b553-a61967bac1ab,51.47281838756738,-0.1815691217780113,The Waterside,4.2,e5b30b51-337b-4fac-9ebd-0257a4ae7cb7,#0275d8
"1 Harwood Terrace, London SW6 2AF, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJyyi0wIAPdkgRzKXDNpd-lBE,False,b5a20b56-13dc-4707-a4b2-f381927d863b,51.477046549839535,-0.1893381401896476,The Rose,4.3,e5b30b51-337b-4fac-9ebd-0257a4ae7cb7,#0275d8
"74-76 Battersea Bridge Rd, London SW11 3AG, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJx5wMWnEFdkgRps0gXnLUpkg,False,a760c277-aa87-4a25-b811-a6476503acf6,51.47825768625874,-0.1702398061752319,Duke of Battersea,4.2,7fa845a7-a3fd-4eff-921d-0a8415dc32c5,#0275d8
"31 Broomhouse Ln, London SW6 3DP, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJEQ6gPXoPdkgRvx2zKU_c0Yo,False,3b05d8a9-6c34-4508-a0ba-a8dec0354501,51.46706389051243,-0.1973160356283188,The Parsons Green Sports & Social Club,4.7,c5d15056-0c1c-42b4-b056-8ee86c3567b5,#0275d8
"86-88 Point Pleasant, London SW18 1PP, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJZaXU4W8PdkgR4vOIopu84EE,False,e5999686-9288-4e72-97ab-e6d40c91d8a8,51.46187329770153,-0.1994849368929863,The Cat's Back,4.5,116cc0d1-ac61-48d7-947d-c820af0aaa97,#0275d8
"35 Putney Bridge Rd, London SW18 1NP, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJ2_Gatm8PdkgRsCO913H8Y3U,False,479223e8-2444-4c90-af1b-276047066bd7,51.45983951050552,-0.1992643252015113,The Queen Adelaide,4.4,116cc0d1-ac61-48d7-947d-c820af0aaa97,#0275d8
"1 Bellwether Ln, London SW18 1UD, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJw5y21JwFdkgR-MtPu6h1DgU,False,273730d6-1943-4988-a03c-636b744e477e,51.457565179545135,-0.1927502453327179,Sambrook's Brewery,4.6,116cc0d1-ac61-48d7-947d-c820af0aaa97,#0275d8
"2 North Side Wandsworth Common, London SW18 2SS, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJmckTupEFdkgRFxsd9P0lgpw,False,01e4fc21-05fd-4289-aa17-8b6f1ecbaff1,51.45904401936982,-0.1740740239620208,The Roundhouse,4.4,7fa845a7-a3fd-4eff-921d-0a8415dc32c5,#0275d8
"4-6 Putney High St, London SW15 1SL, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJeQdmWQwPdkgRpLeSk3-J3lY,False,643295da-0a57-457d-a6b5-84b4248020cd,51.46595313241831,-0.2145140245556831,Tequila Mockingbird,4.2,4a9ad9f5-240c-4284-85fc-ce4edd6f2536,#0275d8
"8 Lower Richmond Rd., London SW15 1ER, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJMRIAqg4PdkgR0aI8DKQxwjI,False,9599e4f0-ade0-4f0f-9474-79522540b795,51.467255837130914,-0.217101015150547,The Duke's Head Putney,4.2,a32b85ec-0385-4203-8488-aa07a5cb1694,
"24 Priests Bridge, London SW14 8TA, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJuxIuYvEOdkgRpmZDHhXC8V0,False,05f4d08e-e2cc-4597-9964-96bc3fd9c799,51.46577350371054,-0.2522171661257744,The Stag's Head Barnes,4.3,3a3083d3-ef2c-4ac7-a6d2-4cf4349b32fc,
"The Terrace, London SW13 0PX, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJ_c_qDvUOdkgR3wyHRGTRAV0,False,40243318-45ae-459f-bc19-1eb43598bdd9,51.47103800245959,-0.2556664869189262,White Hart Barnes,4.4,3a3083d3-ef2c-4ac7-a6d2-4cf4349b32fc,
"27 Barnes High St, London SW13 9LW, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJ3f3tjlgOdkgRWKpyc4mKhdQ,False,f555e6f4-e30d-43b2-acbe-e2c3fb4c4cea,51.47358210449358,-0.2500422298908233,The Coach and Horses,4.4,3a3083d3-ef2c-4ac7-a6d2-4cf4349b32fc,
"7 Church Rd, Greater, London SW13 9HE, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJLY2cEFgOdkgRatcIM9383k4,False,8af6ff33-381c-4847-9fb2-cbf949fdb090,51.47353323701736,-0.247344933450222,The Sun Inn,4.4,3a3083d3-ef2c-4ac7-a6d2-4cf4349b32fc,
"373 Lonsdale Rd, London SW13 9PY, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJuXb-7lgOdkgRIlUddh4a3MY,False,e9ec51c9-fd81-4b03-b3b2-0a3b1f16bfc6,51.47380054564898,-0.2510906383395195,The Bulls Head,4.3,3a3083d3-ef2c-4ac7-a6d2-4cf4349b32fc,
"27 Strand-on-the-Green, Chiswick, London W4 3PH, UK",e94443cc-1679-46b0-98dd-9b46f651d6b2,Bar,ChIJm5H6p3cOdkgR0EXqdNaO6Ic,False,c9f7df01-abab-4555-a88e-26b323912bb7,51.48509958531604,-0.2789725363254547,The City Barge,4.4,26c942af-a7d6-4929-8469-e738252f16d3,#0275d8
"56 Wellesley Rd, Chiswick, London W4 4BZ, UK",e94443cc-1679-46b0-98dd-9b46f651d6b2,Bar,ChIJe-KpQnQOdkgRT6pmVUNzEfo,False,f86ba14f-22b0-4492-9aa4-6234cced8e8a,51.49034139568335,-0.2777058631181717,The Pilot,4.2,26c942af-a7d6-4929-8469-e738252f16d3,#0275d8
"450 Chiswick High Rd., Chiswick, London W4 5TT, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJ5YC0gYgPdkgRDIo3VnEw6J0,False,ae3acdb6-5195-4db8-8ac8-0815234d7f33,51.49288108116381,-0.2675355970859527,Connolly’s Bar & Diner,4.4,a809b06c-2954-4e64-9fa5-79051612d389,#0275d8
"434 Chiswick High Rd., Chiswick, London W4 5TF, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJWaAb22wOdkgRViiNQ_kMYOU,False,a9f0a007-62eb-47ab-b1bc-b893208a1c06,51.49287899369478,-0.2666347101330757,The Old Pack Horse,4.4,a809b06c-2954-4e64-9fa5-79051612d389,#0275d8
"9 Barley Mow Passage, Greater, Chiswick, London W4 4PH, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJFd8DkUAOdkgRYDkd00VLw-4,False,8d1dc503-5c43-4954-9fb7-7770ad12b729,51.4920224970944,-0.2623934671282768,The Lamb,4.3,a809b06c-2954-4e64-9fa5-79051612d389,#0275d8
"75 S Parade, London W4 5LF, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJJXWlgBQOdkgRecXwM6Odv90,False,525a8c71-6eb6-422a-870c-2f66d5d65808,51.49638246712656,-0.2640651538968086,The Duke of Sussex,4.3,a809b06c-2954-4e64-9fa5-79051612d389,#0275d8
"13 Bollo Ln, London W4 5LR, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJZ0lfgRIOdkgRoOGq11pbQH4,False,58d0c171-def5-4abf-8ae8-8d6b8dbea0de,51.49574583354972,-0.2700404450297355,The Bollo House,4.3,a809b06c-2954-4e64-9fa5-79051612d389,#0275d8
"1, 119 Evershed Walk, Acton Ln, Chiswick, London W4 5HH, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJqZQP7hMOdkgRfuRRhXUXX8w,False,fe76dd20-eba9-496c-aace-871e013f4657,51.49799279728501,-0.2652721479535103,The Swan,4.6,a809b06c-2954-4e64-9fa5-79051612d389,#0275d8
"177 Acton Ln, Chiswick, London W4 5DA, UK",a8270094-1d5b-4558-a1d0-5be568497233,Bar,ChIJf3KzTBEOdkgR4LN1cZep0m4,False,5e6c0404-de66-4167-8f0c-63779e77f5e6,51.499373690964354,-0.2644242346286773,The Stag,4.6,ddaf8802-594c-4ec3-b274-f3a07e258048,#0275d8
"320 Goldhawk Rd, London W6 0XF, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJdZPrGzcOdkgRO43g1BmZldQ,False,7bd3195f-3656-449e-9e63-38076f59a001,51.49862752099322,-0.2438781782984733,The Duchess,4.4,6e61c514-215d-48d5-b79a-a8f61ca4996f,#0275d8
"122 Chiswick High Rd., Chiswick, London W4 1PU, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJu7PsskAOdkgRAUagOhsfEUQ,False,20206090-61e3-4258-9023-955f54ed7ebc,51.4930015279638,-0.2526416257023811,Roebuck,4.4,63fe8f72-ec1d-4f42-a22d-8039c4b8a107,#0275d8
"185 Chiswick High Rd., Chiswick, London W4 2DR, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJsz-jakAOdkgR4bclN98baKo,False,30076bbc-f118-4716-a74c-156b7ec256a5,51.49237382338375,-0.2570672705769539,The George IV,4.4,63fe8f72-ec1d-4f42-a22d-8039c4b8a107,#0275d8
"48 Fulham Palace Rd, London W6 9PH, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJ29gYe7cPdkgRRHLRasrveXY,False,5cffa610-605f-4308-a3af-4026fb1b6898,51.49055662521513,-0.2237066254019737,Duke of Cornwall,4.3,daf2dd96-c72a-477d-a5dd-f2db2ff89b33,#0275d8
"64 Fulham Palace Rd, London W6 9PH, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJ6UYgZbcPdkgRX5aMZvtFZ64,False,b3535775-8013-4c4e-b5ff-a83d05668a2c,51.489338926222594,-0.223223827779293,The Distillers,4.3,daf2dd96-c72a-477d-a5dd-f2db2ff89b33,#0275d8
"13 Lower Mall, London W6 9DJ, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJW_TecbQPdkgRNDdTYEuY-6s,False,22a054c1-2fa8-43e4-8e8b-d871ef06775e,51.48958213460375,-0.2308604121208191,The Blue Anchor,4.4,ae6be160-892c-4f7b-9ec3-9d3a76156d83,#0275d8
"19 Upper Mall, London W6 9TA, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJ_Yaf0rQPdkgRRaitXvO7pjw,False,565e8b02-df6d-45f9-8e9c-8a37dcebedd8,51.49050485331584,-0.2348505333065986,The Dove,4.5,ae6be160-892c-4f7b-9ec3-9d3a76156d83,#0275d8
"107 Hammersmith Bridge Rd, London W6 9DA, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJHQtup7YPdkgRCcoJUyDna2A,False,f729fee1-c655-47be-bdef-4278fdb7c3e5,51.48931220453593,-0.22907305508852,The Old City Arms,4.4,7d0099d1-d5b2-4b3f-8b1e-b301583c76bf,#0275d8
"25 Crisp Rd, London W6 9RL, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJk-5YzLYPdkgRbOsZCKdjfHE,False,8d85b0e1-fe2f-4aa9-b6cb-6c07e1531653,51.48851012912,-0.2269484102725982,The Chancellors,4.5,7d0099d1-d5b2-4b3f-8b1e-b301583c76bf,#0275d8
"Distillery Wharf, Parr's Wy., London W6 9GD, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJsbP8IrEPdkgR3dTI6HGAArU,False,5bed5842-4c53-4d3e-9d25-470516b5436c,51.48719780143338,-0.2269839495420456,The Blue Boat,4.1,7d0099d1-d5b2-4b3f-8b1e-b301583c76bf,#0275d8
"14 Margravine Rd, London W6 8HJ, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJYyQWabwPdkgRDCijX3qaPdA,False,1271097e-084d-4fe9-a4fa-753df9ad1268,51.48687232329005,-0.2154896780848503,The Pear Tree,4.3,177e6ed5-26bd-48e0-bc5b-a4ca06d99a7a,
"203-205 Dawes Rd, London SW6 7QY, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJb7YGXZgPdkgRR6kOqRpUC0c,False,c6a3924f-4677-41aa-8abb-b6f330655602,51.48116887606668,-0.2097373455762863,The Captain Cook,4.5,e4720990-c466-4b08-9423-bab0bea7a617,
"16 Seagrave Rd, London SW6 1RX, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJbfae_o4PdkgRLQxOr6GvY2k,False,34884411-b1fd-4746-9d3d-790d803464ed,51.48616853932298,-0.1963035017251968,The Atlas,4.4,ec2b2389-4948-409b-9b9e-875a325e7993,#0275d8
"1 Billing Rd, London SW10 9UJ, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJcRfgYH0FdkgRSJKO--T2rqs,False,e660f5e3-b9f5-4dd8-90ef-0ecc6c87a15c,51.481883803455055,-0.1876315847039222,The Fox and Pheasant,4.7,80fdae17-fd54-48cd-ad21-7cb7e6919f28,#0275d8
"477 Fulham Rd., London SW6 1HL, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJ1-IYc4cPdkgR4I5TjgAzQxQ,False,2be39d69-a818-4c2d-9b58-bec09e585032,51.48023761622448,-0.1891255751252174,The Butcher's Hook,4.2,80fdae17-fd54-48cd-ad21-7cb7e6919f28,#0275d8
"114 Lots Rd, London SW10 0RJ, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJncNeIHwFdkgRsWsTNMnudts,False,750ef292-6c3d-4163-a41a-afa50ff3bc3c,51.4776867856155,-0.183308869600296,Lots Road,4.4,e5b30b51-337b-4fac-9ebd-0257a4ae7cb7,#0275d8
"45 Hollywood Rd, London SW10 9HX, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJu3rHp2MFdkgRAsq4bQbbMb4,False,37f513bc-6222-467a-a455-525df9d58d30,51.48605976604682,-0.1841004565358162,Hollywood Arms,4.3,f6d8fa90-3a79-4b31-b6a5-58b38b1acd73,#0275d8
"9 Phene St, London SW3 5NY, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJSaGTpm0FdkgRFl9KY74LgtQ,False,bcc7baad-dc82-445e-9fd1-8016f441f5a1,51.485174120617145,-0.1675750315189361,The Phene,4.1,af74279e-7098-4d05-b94b-96265be5321c,#0275d8
"153 Dovehouse St, London SW3 6LB, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Restaurant,ChIJpSZ24WgFdkgRvxEnlylQbis,False,7394702a-c9d9-4e58-9a9c-7d2d5f06c083,51.49018315644639,-0.1734071597456932,The Crown,4.2,af74279e-7098-4d05-b94b-96265be5321c,#0275d8
"15 Selwood Terrace, South Kensington, London SW7 3QG, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJ9QYqPWYFdkgR5qsSILubOO0,False,00578cd5-83ea-4e42-941e-347298312015,51.49014516224703,-0.1768732443451881,The Anglesea Arms,4.1,af74279e-7098-4d05-b94b-96265be5321c,#0275d8
"397 High Rd, Wembley HA9 7DS, UK",e94443cc-1679-46b0-98dd-9b46f651d6b2,Bar,ChIJS7usoy0SdkgRnBDDP7sBhTU,False,a0c4ae53-2f88-4072-93a6-b13da9412fe9,51.55356469849614,-0.2927812188863754,J.J. Moon's,4.1,1d41e3b3-2f82-4919-97c2-0e63c32d4ab2,
"120 Wembley Park Dr, Wembley Park, North, Wembley HA9 8HP, UK",3604053e-7d97-4da1-a00f-e65844248107,Bar,ChIJpQ4L_9UTdkgRBdFbph-7SLY,False,3be7b977-74f7-4aac-ac24-387e4eeafb4f,51.56180681205155,-0.2829388529062271,The Parish Bar,4.4,1c5a97c5-b504-40bb-9152-13dae35d3eb9,
"161 Preston Rd, London HA9 8NG, UK",e94443cc-1679-46b0-98dd-9b46f651d6b2,Bar,ChIJ4fAHKcUTdkgRUGEBAHjnJnM,False,3a8a9c75-157f-42f4-8a59-ea416e933c99,51.56969295353679,-0.2952646091580391,The Preston,4.3,309da86d-3773-4b62-8794-4e6af3fcd58b,
"125 Wembley Park Dr, Wembley Park, Wembley HA9 8HQ, UK",3604053e-7d97-4da1-a00f-e65844248107,Bar,ChIJNSqQ4n0RdkgRrfou7aEVlZY,False,8dacb7e7-7977-4420-9a7d-58eda84741eb,51.56205546970559,-0.2819528058171272,Stadium Sports Bar,3.6,1c5a97c5-b504-40bb-9152-13dae35d3eb9,
"391 Neasden Ln N, Neasden, London NW10 0BD, UK",3604053e-7d97-4da1-a00f-e65844248107,Bar,ChIJ__-krwwRdkgRWga6rLHflLk,False,33e2d423-03c7-4afa-af3f-8cc716675346,51.5626144754942,-0.2585532143712044,Star Wines,3.9,8eae21c0-ed0f-4fe4-9364-7d295b9a1791,#0275d8
"23 Francis St, London SW1P 1DN, UK",33869d87-05dc-4728-a03a-c94cbab80292,Bar,ChIJr9VXtd8EdkgRINnSvsIZLhc,False,53314102-b77d-423c-bd03-6deb04941105,51.49520040892476,-0.137861855328083,The Windsor Castle,4.2,0909161b-f510-4deb-899d-bfaedeaabe57,#0275d8
"11 Warwick Way, Pimlico, London SW1V 1QT, UK",33869d87-05dc-4728-a03a-c94cbab80292,Bar,ChIJxdvnP-AEdkgRv5JtRBaAQ74,False,9a32f0a7-3092-4ecc-8701-f72b367ac93c,51.49261889430816,-0.1391949132084846,Queens Arms,4.3,0909161b-f510-4deb-899d-bfaedeaabe57,#0275d8
"Sweetwater Mooring, White Post Ln, London E9 5EN, UK",bfd8e41d-0402-4aa5-9bdb-4382e3ec894e,Bar,ChIJPxeIjWwddkgRcGv1n1ikBtg,False,ecd43a0d-0ceb-4e86-b9af-b408eee96b18,51.54236040857881,-0.0212145969271659,The Milk Float,4.6,a0923153-0281-4929-ad5e-5f65c28f1437,#0275d8
